period,mean_regret
6307,8.581320329298396
6308,8.58188540489543
6309,8.582450480492467
6310,8.583015556089503
6311,8.583580631686537
6312,8.584145707283573
6313,8.58471078288061
6314,8.585275858477646
6315,8.58584093407468
6316,8.586406009671716
6317,8.586971085268752
6318,8.587536160865788
6319,8.588101236462823
6320,8.588666312059859
6321,8.589231387656895
6322,8.58979646325393
6323,8.590361538850967
6324,8.590926614448001
6325,8.591491690045038
6326,8.592056765642074
6327,8.592621841239108
6328,8.593186916836142
6329,8.59375199243318
6330,8.594317068030216
6331,8.59488214362725
6332,8.595447219224287
6333,8.596012294821323
6334,8.596577370418359
6335,8.597142446015393
6336,8.59770752161243
6337,8.598272597209466
6338,8.5988376728065
6339,8.599402748403538
6340,8.599967824000572
6341,8.600532899597608
6342,8.601097975194644
6343,8.601663050791679
6344,8.602228126388715
6345,8.602793201985751
6346,8.603358277582787
6347,8.603923353179821
6348,8.604488428776857
6349,8.605053504373894
6350,8.60561857997093
6351,8.606183655567964
6352,8.606748731165
6353,8.607313806762036
6354,8.60787888235907
6355,8.608443957956109
6356,8.609009033553143
6357,8.609574109150179
6358,8.610139184747215
6359,8.61070426034425
6360,8.611269335941284
6361,8.611834411538322
