period,mean_regret,std_regret,standard_error,ci95_lower,ci95_upper
9398,11.484902586145674,6.299931447076467,1.9922132475682162,7.580164620911971,15.389640551379378
9399,11.485522739060873,6.299981956768457,1.9922292201352763,7.580753467595731,15.390292010526014
9400,11.486142891976074,6.300032545575432,1.9922452177206913,7.581342265243519,15.39094351870863
9401,11.486763044891273,6.300083213495483,1.992261240323858,7.5819310138565115,15.391595075926034
9402,11.487383197806471,6.300133960526706,1.9922772879441735,7.582519713435891,15.392246682177051
9403,11.488003350721671,6.3001847866671845,1.9922933605810322,7.5831083639828485,15.392898337460494
9404,11.48862350363687,6.300235691915008,1.99230945823383,7.583696965498563,15.393550041775176
9405,11.489243656552071,6.3002866762682554,1.9923255809019593,7.584285517984231,15.394201795119912
9406,11.48986380946727,6.30033773972501,1.992341728584814,7.584874021441035,15.394853597493505
9407,11.490483962382466,6.300388882283346,1.992357901281785,7.585462475870168,15.395505448894765
9408,11.491104115297668,6.3004401039413365,1.992374098992263,7.586050881272833,15.396157349322504
9409,11.491724268212867,6.300491404697055,1.9923903217156387,7.586639237650215,15.39680929877552
9410,11.492344421128065,6.3005427845485675,1.992406569451301,7.587227545003515,15.397461297252615
9411,11.492964574043265,6.300594243493939,1.9924228421986372,7.587815803333936,15.398113344752595
9412,11.493584726958463,6.300645781531232,1.9924391399570354,7.588404012642674,15.398765441274254
9413,11.494204879873665,6.300697398658507,1.9924554627258815,7.588992172930938,15.399417586816393
9414,11.494825032788862,6.300749094873816,1.9924718105045605,7.589580284199924,15.4000697813778
9415,11.49544518570406,6.300800870175217,1.9924881832924572,7.590168346450844,15.400722024957275
9416,11.496065338619262,6.300852724560758,1.992504581088955,7.59075635968491,15.401374317553614
9417,11.49668549153446,6.300904658028487,1.9925210038934364,7.591344323903325,15.402026659165596
9418,11.497305644449659,6.30095667057645,1.9925374517052836,7.591932239107303,15.402679049792015
9419,11.497925797364859,6.301008762202685,1.9925539245238764,7.592520105298061,15.403331489431658
9420,11.498545950280057,6.301060932905234,1.9925704223485947,7.593107922476811,15.403983978083303
9421,11.49916610319526,6.3011131826821325,1.9925869451788183,7.5936956906447755,15.404636515745743
9422,11.499786256110458,6.301165511531412,1.9926034930139243,7.594283409803166,15.405289102417749
9423,11.500406409025654,6.301217919451103,1.9926200658532895,7.594871079953206,15.405941738098102
